created_at,instrument,size,entry_price
2022-12-12 06:55:23.956538+00,ETH-USD,0.2,1257.492
2022-12-12 07:00:42.600826+00,ETH-USD,0.2,1257.492
2022-12-12 07:10:23.449465+00,ETH-USD,0.2,1257.492
2022-12-12 07:15:40.518305+00,ETH-USD,0.2,1257.492
2022-12-12 07:25:23.923149+00,ETH-USD,0.21,1256.996154
2022-12-12 07:35:23.902165+00,ETH-USD,0.21,1256.996154
2022-12-12 07:45:41.455778+00,ETH-USD,0.21,1256.996154
2022-12-12 07:55:23.974316+00,ETH-USD,0.21,1256.996154
2022-12-12 08:00:38.802463+00,ETH-USD,0.21,1256.996154
2022-12-12 08:10:23.3791+00,ETH-USD,0.22,1256.525926
2022-12-12 08:15:38.468649+00,ETH-USD,0.22,1256.525926
2022-12-12 08:25:23.679344+00,ETH-USD,0.23,1256.014286
2022-12-12 08:35:23.88465+00,ETH-USD,0.23,1256.014286
2022-12-12 08:40:24.584188+00,ETH-USD,0.23,1256.014286
2022-12-12 08:50:23.591402+00,ETH-USD,0.23,1256.014286
2022-12-12 08:55:24.351425+00,ETH-USD,0.23,1256.014286
2022-12-12 09:05:23.883449+00,ETH-USD,0.23,1256.014286
2022-12-12 09:15:39.952273+00,ETH-USD,0.23,1256.014286
2022-12-12 09:20:24.171823+00,ETH-USD,0.23,1256.014286
2022-12-12 09:25:23.086644+00,ETH-USD,0.23,1256.014286
2022-12-12 09:35:24.096706+00,ETH-USD,0.23,1256.014286
2022-12-12 09:40:24.048288+00,ETH-USD,0.23,1256.014286
2022-12-12 09:50:29.845987+00,ETH-USD,0.23,1256.014286
2022-12-12 10:00:40.57191+00,ETH-USD,0.23,1256.014286
2022-12-12 10:05:24.111863+00,ETH-USD,0.23,1256.014286
2022-12-12 10:15:42.633456+00,ETH-USD,0.23,1256.014286
2022-12-12 10:25:24.682649+00,ETH-USD,0.23,1256.014286
2022-12-12 10:30:40.584471+00,ETH-USD,0.23,1256.014286
2022-12-12 10:40:23.965735+00,ETH-USD,0.23,1256.014286
2022-12-12 10:50:24.178895+00,ETH-USD,0.23,1256.014286
2022-12-12 11:00:41.167458+00,ETH-USD,0.23,1256.014286
2022-12-12 11:10:23.988507+00,ETH-USD,0.23,1256.014286
2022-12-12 11:20:23.806027+00,ETH-USD,0.23,1256.014286
2022-12-12 11:25:24.315814+00,ETH-USD,0.23,1256.014286
2022-12-12 11:30:39.916796+00,ETH-USD,0.23,1256.014286
2022-12-12 11:40:23.968338+00,ETH-USD,0.23,1256.014286
2022-12-12 11:45:40.234285+00,ETH-USD,0.23,1256.014286
2022-12-12 11:50:28.343489+00,ETH-USD,0.23,1256.014286
2022-12-12 12:00:39.920467+00,ETH-USD,0.23,1256.014286
2022-12-12 12:05:23.864979+00,ETH-USD,0.23,1256.014286
2022-12-12 12:15:41.062627+00,ETH-USD,0.23,1256.014286
2022-12-12 12:25:24.245089+00,ETH-USD,0.26,1255.596774
2022-12-12 12:35:23.836844+00,ETH-USD,0.27,1255.315625
2022-12-12 12:40:23.958175+00,ETH-USD,0.28,1254.963636
2022-12-12 12:50:24.138258+00,ETH-USD,0.28,1254.963636
2022-12-12 13:00:41.529495+00,ETH-USD,0.28,1254.963636
2022-12-12 13:10:23.950568+00,ETH-USD,0.28,1254.963636
2022-12-12 13:15:41.032855+00,ETH-USD,0.28,1254.963636
2022-12-12 13:25:23.632066+00,ETH-USD,0.28,1254.963636
2022-12-12 13:30:40.519697+00,ETH-USD,0.28,1254.963636
2022-12-12 13:40:25.129092+00,ETH-USD,0.28,1254.963636
2022-12-12 13:50:23.910971+00,ETH-USD,0.28,1254.963636
2022-12-12 13:55:24.227913+00,ETH-USD,0.28,1254.963636
2022-12-12 14:05:23.827938+00,ETH-USD,0.29,1254.761765
2022-12-12 14:10:23.929786+00,ETH-USD,0.29,1254.761765
2022-12-12 14:20:24.12142+00,ETH-USD,0.29,1254.761765
2022-12-12 14:30:24.608352+00,ETH-USD,0.29,1254.761765
2022-12-12 14:35:24.069442+00,ETH-USD,0.3,1254.574286
2022-12-12 14:45:40.41963+00,ETH-USD,0.3,1254.574286
2022-12-12 14:55:24.208411+00,ETH-USD,0.3,1254.574286
2022-12-12 15:00:41.699623+00,ETH-USD,0.3,1254.574286
2022-12-12 15:10:24.50964+00,ETH-USD,0.3,1254.574286
2022-12-12 15:20:24.121704+00,ETH-USD,0.3,1254.574286
2022-12-12 15:25:24.215685+00,ETH-USD,0.3,1254.574286
2022-12-12 15:35:23.809275+00,ETH-USD,0.3,1254.574286
2022-12-12 15:40:23.911743+00,ETH-USD,0.3,1254.574286
2022-12-12 15:50:24.103481+00,ETH-USD,0.3,1254.574286
2022-12-12 16:00:39.294675+00,ETH-USD,0.31,1254.427778
2022-12-12 16:10:23.555482+00,ETH-USD,0.31,1254.427778
2022-12-12 16:15:41.007269+00,ETH-USD,0.31,1254.427778
2022-12-12 16:25:24.195207+00,ETH-USD,0.31,1254.427778
2022-12-12 16:35:23.803993+00,ETH-USD,0.31,1254.427778
2022-12-12 16:40:26.524801+00,ETH-USD,0.31,1254.427778
2022-12-12 16:50:23.728611+00,ETH-USD,0.31,1254.427778
2022-12-12 16:55:24.194878+00,ETH-USD,0.32,1254.340541
2022-12-12 17:05:24.03251+00,ETH-USD,0.32,1254.340541
2022-12-12 17:10:23.898495+00,ETH-USD,0.32,1254.340541
2022-12-12 17:15:39.570964+00,ETH-USD,0.32,1254.340541
2022-12-12 17:25:24.205671+00,ETH-USD,0.32,1254.340541
2022-12-12 17:35:23.78873+00,ETH-USD,0.32,1254.340541
2022-12-12 17:40:24.730718+00,ETH-USD,0.32,1254.340541
2022-12-12 17:50:24.114558+00,ETH-USD,0.32,1254.340541
2022-12-12 17:55:24.19106+00,ETH-USD,0.32,1254.340541
2022-12-12 18:05:24.036117+00,ETH-USD,0.32,1254.340541
2022-12-12 18:10:23.926757+00,ETH-USD,0.33,1254.294737
2022-12-12 18:20:24.10429+00,ETH-USD,0.33,1254.294737
2022-12-12 18:25:24.237943+00,ETH-USD,0.33,1254.294737
2022-12-12 18:35:23.784626+00,ETH-USD,0.33,1254.294737
2022-12-12 18:45:42.803627+00,ETH-USD,0.33,1254.294737
2022-12-12 18:55:23.808188+00,ETH-USD,0.33,1254.294737
2022-12-12 19:05:24.394937+00,ETH-USD,0.33,1254.294737
2022-12-12 19:10:24.473606+00,ETH-USD,0.33,1254.294737
2022-12-12 19:20:24.080054+00,ETH-USD,0.33,1254.294737
2022-12-12 19:30:40.742014+00,ETH-USD,0.33,1254.294737
2022-12-12 19:40:23.863155+00,ETH-USD,0.33,1254.294737
2022-12-12 19:45:39.544531+00,ETH-USD,0.34,1254.248718
2022-12-12 19:55:24.168076+00,ETH-USD,0.34,1254.248718
2022-12-12 20:00:41.298391+00,ETH-USD,0.34,1254.248718
2022-12-12 20:10:24.134485+00,ETH-USD,0.34,1254.248718
2022-12-12 20:15:40.442481+00,ETH-USD,0.34,1254.248718
2022-12-12 20:20:24.0513+00,ETH-USD,0.34,1254.248718
2022-12-12 20:30:40.739536+00,ETH-USD,0.34,1254.248718
2022-12-12 20:40:23.85322+00,ETH-USD,0.34,1254.248718
2022-12-12 20:45:41.010944+00,ETH-USD,0.34,1254.248718
2022-12-12 20:55:25.964161+00,ETH-USD,-0.01,1258.5
2022-12-12 21:05:23.759917+00,ETH-USD,-0.06,1264.4
2022-12-12 21:15:39.52726+00,ETH-USD,-0.07,1265.614286
2022-12-12 21:25:23.798517+00,ETH-USD,-0.08,1267.15
2022-12-12 21:35:23.761157+00,ETH-USD,-0.08,1267.15
2022-12-12 21:40:23.856569+00,ETH-USD,-0.08,1267.15
2022-12-12 21:50:24.124349+00,ETH-USD,-0.08,1267.15
2022-12-12 22:00:39.822171+00,ETH-USD,-0.08,1267.15
2022-12-12 22:05:23.751579+00,ETH-USD,-0.08,1267.15
2022-12-12 22:15:40.953898+00,ETH-USD,-0.08,1267.15
2022-12-12 22:20:24.282954+00,ETH-USD,-0.08,1267.15
2022-12-12 22:30:24.47092+00,ETH-USD,-0.08,1267.15
2022-12-12 22:35:23.745393+00,ETH-USD,-0.08,1267.15
2022-12-12 22:45:40.935757+00,ETH-USD,-0.08,1267.15
2022-12-12 22:50:24.031111+00,ETH-USD,-0.08,1267.15
2022-12-12 23:00:41.234185+00,ETH-USD,-0.08,1267.15
2022-12-12 23:10:23.831274+00,ETH-USD,-0.08,1267.15
2022-12-12 23:20:24.047368+00,ETH-USD,-0.08,1267.15
2022-12-12 23:25:24.124056+00,ETH-USD,-0.09,1267.911111
2022-12-12 23:35:24.318961+00,ETH-USD,-0.09,1267.911111
2022-12-12 23:45:39.48819+00,ETH-USD,-0.1,1268.8
2022-12-12 23:50:23.646297+00,ETH-USD,-0.1,1268.8
2022-12-12 23:55:24.139918+00,ETH-USD,-0.1,1268.8
2022-12-13 00:05:24.31146+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:15:40.344959+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:20:24.258816+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:30:24.466451+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:35:23.719237+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:40:26.488723+00,ETH-USD,-0.11,1269.645455
2022-12-13 00:50:24.014885+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:00:40.664173+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:05:23.711762+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:15:40.902678+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:20:24.00385+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:25:24.103898+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:30:41.213664+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:40:23.801731+00,ETH-USD,-0.11,1269.645455
2022-12-13 01:50:23.997194+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:00:40.618302+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:05:24.588042+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:15:40.119313+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:25:23.766949+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:30:41.246898+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:40:23.829301+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:50:23.673609+00,ETH-USD,-0.11,1269.645455
2022-12-13 02:55:23.790146+00,ETH-USD,-0.12,1269.8
2022-12-13 03:05:23.706714+00,ETH-USD,-0.12,1269.8
2022-12-13 03:15:40.911315+00,ETH-USD,-0.12,1269.8
2022-12-13 03:25:24.378497+00,ETH-USD,-0.13,1270.030769
2022-12-13 03:35:23.707926+00,ETH-USD,-0.13,1270.030769
2022-12-13 03:45:42.706502+00,ETH-USD,-0.13,1270.030769
2022-12-13 03:55:24.103886+00,ETH-USD,-0.13,1270.030769
2022-12-13 04:00:41.211012+00,ETH-USD,-0.13,1270.030769
2022-12-13 04:05:24.307361+00,ETH-USD,-0.13,1270.030769
2022-12-13 04:15:38.896493+00,ETH-USD,-0.14,1270.157143
2022-12-13 04:20:23.98689+00,ETH-USD,-0.14,1270.157143
2022-12-13 04:25:24.336762+00,ETH-USD,-0.14,1270.157143
2022-12-13 04:35:23.891594+00,ETH-USD,-0.15,1270.433333
2022-12-13 04:40:24.648445+00,ETH-USD,-0.15,1270.433333
2022-12-13 04:50:23.974375+00,ETH-USD,-0.15,1270.433333
2022-12-13 04:55:24.318092+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:00:39.140487+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:10:23.768924+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:15:40.944072+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:25:24.072905+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:35:23.663336+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:40:23.764678+00,ETH-USD,-0.15,1270.433333
2022-12-13 05:50:23.9634+00,ETH-USD,-0.15,1270.433333
2022-12-13 06:00:39.129252+00,ETH-USD,-0.16,1270.61875
2022-12-13 06:05:24.25152+00,ETH-USD,-0.16,1270.61875
2022-12-13 06:15:40.858561+00,ETH-USD,-0.16,1270.61875
2022-12-13 06:25:23.453194+00,ETH-USD,-0.17,1270.741176
2022-12-13 06:30:39.119097+00,ETH-USD,-0.17,1270.741176
2022-12-13 06:40:23.775316+00,ETH-USD,-0.17,1270.741176
2022-12-13 06:45:40.014463+00,ETH-USD,0,0
2022-12-13 06:55:23.63437+00,ETH-USD,-0.01,1268.9
2022-12-13 07:00:39.121963+00,ETH-USD,-0.01,1268.9
2022-12-13 07:10:23.736727+00,ETH-USD,0.02,1264.55
2022-12-13 07:20:23.945221+00,ETH-USD,0.05,1260.84
2022-12-13 07:25:24.05045+00,ETH-USD,0.05,1260.84
2022-12-13 07:35:23.64239+00,ETH-USD,0.05,1260.84
2022-12-13 07:40:23.143107+00,ETH-USD,0.05,1260.84
2022-12-13 07:50:24.242517+00,ETH-USD,0,0
2022-12-13 07:55:24.031437+00,ETH-USD,0,0
2022-12-13 08:00:40.333621+00,ETH-USD,0,0
2022-12-13 08:10:23.316571+00,ETH-USD,0,0
2022-12-13 08:20:23.930537+00,ETH-USD,0,0
2022-12-13 08:25:24.036184+00,ETH-USD,0,0
2022-12-13 08:35:23.661717+00,ETH-USD,-0.01,1267.2
2022-12-13 08:45:40.814728+00,ETH-USD,-0.01,1267.2
2022-12-13 08:50:23.93054+00,ETH-USD,-0.01,1267.2
2022-12-13 08:55:24.220151+00,ETH-USD,-0.01,1267.2
2022-12-13 09:05:23.027633+00,ETH-USD,-0.01,1267.2
2022-12-13 09:10:23.72883+00,ETH-USD,-0.01,1267.2
2022-12-13 09:20:23.939658+00,ETH-USD,-0.01,1267.2
2022-12-13 09:30:41.100808+00,ETH-USD,-0.01,1267.2
2022-12-13 09:40:23.728848+00,ETH-USD,-0.01,1267.2
2022-12-13 09:50:23.313763+00,ETH-USD,-0.01,1267.2
2022-12-13 10:00:36.720635+00,ETH-USD,-0.07,1274.828571
2022-12-13 10:05:23.916278+00,ETH-USD,-0.07,1274.828571
2022-12-13 10:15:38.812069+00,ETH-USD,-0.09,1277.055556
2022-12-13 10:20:23.915348+00,ETH-USD,-0.09,1277.055556
2022-12-13 10:30:39.693455+00,ETH-USD,-0.09,1277.055556
2022-12-13 10:40:24.02087+00,ETH-USD,-0.09,1277.055556
2022-12-13 10:45:40.768355+00,ETH-USD,-0.09,1277.055556
2022-12-13 10:55:24.071273+00,ETH-USD,-0.09,1277.055556
2022-12-13 11:05:26.17266+00,ETH-USD,-0.09,1277.055556
2022-12-13 11:15:39.379538+00,ETH-USD,-0.11,1278.290909
2022-12-13 11:25:23.464145+00,ETH-USD,-0.12,1279.1
2022-12-13 11:30:39.933303+00,ETH-USD,-0.12,1279.1
2022-12-13 11:35:23.617948+00,ETH-USD,-0.12,1279.1
2022-12-13 11:40:26.117226+00,ETH-USD,-0.12,1279.1
2022-12-13 11:50:24.227707+00,ETH-USD,-0.12,1279.1
2022-12-13 12:00:40.2746+00,ETH-USD,-0.12,1279.1
2022-12-13 12:10:23.70898+00,ETH-USD,-0.12,1279.1
2022-12-13 12:20:24.078339+00,ETH-USD,-0.12,1279.1
2022-12-13 12:25:24.017786+00,ETH-USD,-0.16,1282.675
2022-12-13 12:35:24.192668+00,ETH-USD,-0.16,1282.675
2022-12-13 12:45:25.003551+00,ETH-USD,-0.17,1283.429412
2022-12-13 12:55:23.991313+00,ETH-USD,-0.18,1284.172222
2022-12-13 13:05:24.192734+00,ETH-USD,-0.18,1284.172222
2022-12-13 13:15:40.168598+00,ETH-USD,-0.19,1284.605263
2022-12-13 13:25:23.378659+00,ETH-USD,-0.252,1288.883333
2022-12-13 13:30:24.100723+00,ETH-USD,-0.41,1301.978537
2022-12-13 13:35:23.008531+00,ETH-USD,-0.78,1321.884872
2022-12-13 13:45:32.191318+00,ETH-USD,-0.78,1321.884872
2022-12-13 13:55:23.393561+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:00:40.284024+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:10:26.083996+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:20:23.893063+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:25:23.977144+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:30:40.854851+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:40:23.755185+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:50:23.281239+00,ETH-USD,-0.78,1321.884872
2022-12-13 14:55:25.780506+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:05:24.179016+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:15:40.657162+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:20:23.873699+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:30:40.252065+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:35:24.184542+00,ETH-USD,-0.78,1321.884872
2022-12-13 15:40:28.076684+00,ETH-USD,-0.79,1321.971139
2022-12-13 15:50:23.869916+00,ETH-USD,-0.79,1321.971139
2022-12-13 15:55:24.257722+00,ETH-USD,-0.79,1321.971139
2022-12-13 16:00:24.288124+00,ETH-USD,-0.79,1321.971139
2022-12-13 16:10:24.276184+00,ETH-USD,-0.79,1321.971139
2022-12-13 16:20:23.859289+00,ETH-USD,-0.8,1322.044
2022-12-13 16:30:39.906719+00,ETH-USD,-0.8,1322.044
2022-12-13 16:35:24.176707+00,ETH-USD,-0.8,1322.044
2022-12-13 16:45:40.787754+00,ETH-USD,-0.8,1322.044
2022-12-13 16:55:23.386435+00,ETH-USD,0,0
2022-12-13 17:00:40.415876+00,ETH-USD,0,0
2022-12-13 17:10:23.652653+00,ETH-USD,-0.01,1323.8
2022-12-13 17:15:40.136244+00,ETH-USD,0.01,1320.2
2022-12-13 17:25:23.94688+00,ETH-USD,0.02,1318.55
2022-12-13 17:35:23.546871+00,ETH-USD,0.03,1317.6
2022-12-13 17:40:23.813087+00,ETH-USD,0.03,1317.6
2022-12-13 17:50:23.882058+00,ETH-USD,0.05,1315.12
2022-12-13 18:00:38.419461+00,ETH-USD,0.06,1313.716667
2022-12-13 18:10:23.654197+00,ETH-USD,0.06,1313.716667
2022-12-13 18:15:39.985226+00,ETH-USD,0.06,1313.716667
2022-12-13 18:25:24.122452+00,ETH-USD,0,0
2022-12-13 18:35:24.139863+00,ETH-USD,0,0
2022-12-13 18:45:40.691997+00,ETH-USD,0,0
2022-12-13 18:50:23.827367+00,ETH-USD,0,0
2022-12-13 19:00:39.619985+00,ETH-USD,0.01,1316
2022-12-13 19:10:23.650477+00,ETH-USD,0.01,1316
2022-12-13 19:15:40.170058+00,ETH-USD,0.01,1316
2022-12-13 19:20:24.601393+00,ETH-USD,0.01,1316
2022-12-13 19:30:39.605099+00,ETH-USD,0.01,1316
2022-12-13 19:40:24.318834+00,ETH-USD,0.01,1316
2022-12-13 19:50:23.875757+00,ETH-USD,-0.02,1320.65
2022-12-13 19:55:23.998995+00,ETH-USD,0,0
2022-12-13 20:05:23.73603+00,ETH-USD,0,0
2022-12-13 20:10:24.221085+00,ETH-USD,0.01,1313.3
2022-12-13 20:20:23.819436+00,ETH-USD,0.01,1313.3
2022-12-13 20:25:24.714774+00,ETH-USD,0.01,1313.3
2022-12-13 20:35:23.530053+00,ETH-USD,0.01,1313.3
2022-12-13 20:40:23.623859+00,ETH-USD,0.01,1313.3
2022-12-13 20:45:38.697808+00,ETH-USD,0,0
2022-12-13 20:55:23.912765+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:00:39.58749+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:10:23.605067+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:15:41.371797+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:25:23.952139+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:35:25.982201+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:45:40.492635+00,ETH-USD,-0.03,1319.433333
2022-12-13 21:55:23.970948+00,ETH-USD,-0.04,1319.95
2022-12-13 22:05:24.098419+00,ETH-USD,-0.04,1319.95
2022-12-13 22:10:24.201786+00,ETH-USD,-0.04,1319.95
2022-12-13 22:20:26.252494+00,ETH-USD,0,0
2022-12-13 22:30:24.842346+00,ETH-USD,0.01,1315.2
2022-12-13 22:40:24.203771+00,ETH-USD,0.01,1315.2
2022-12-13 22:45:41.313191+00,ETH-USD,0.01,1315.2
2022-12-13 22:55:23.883837+00,ETH-USD,-0.02,1320.05
2022-12-13 23:05:24.104447+00,ETH-USD,-0.02,1320.05
2022-12-13 23:15:39.870241+00,ETH-USD,-0.02,1320.05
2022-12-13 23:20:23.814356+00,ETH-USD,-0.02,1320.05
2022-12-13 23:30:40.17709+00,ETH-USD,-0.02,1320.05
2022-12-13 23:40:23.601967+00,ETH-USD,-0.03,1320.9
2022-12-13 23:45:39.906752+00,ETH-USD,-0.03,1320.9
2022-12-13 23:55:23.884872+00,ETH-USD,-0.03,1320.9
2022-12-14 00:00:40.995453+00,ETH-USD,-0.03,1320.9
2022-12-14 00:10:24.195862+00,ETH-USD,-0.04,1321.45
2022-12-14 00:15:40.688503+00,ETH-USD,-0.04,1321.45
2022-12-14 00:25:23.879358+00,ETH-USD,-0.04,1321.45
2022-12-14 00:30:40.981186+00,ETH-USD,-0.04,1321.45
2022-12-14 00:40:23.572952+00,ETH-USD,-0.05,1321.94
2022-12-14 00:50:23.777212+00,ETH-USD,-0.05,1321.94
2022-12-14 01:00:24.815545+00,ETH-USD,-0.05,1321.94
2022-12-14 01:10:23.882677+00,ETH-USD,-0.05,1321.94
2022-12-14 01:15:40.441123+00,ETH-USD,-0.05,1321.94
2022-12-14 01:20:23.76854+00,ETH-USD,-0.05,1321.94
2022-12-14 01:25:23.88137+00,ETH-USD,-0.05,1321.94
2022-12-14 01:35:24.070741+00,ETH-USD,-0.05,1321.94
2022-12-14 01:40:24.405708+00,ETH-USD,-0.05,1321.94
2022-12-14 01:50:23.80023+00,ETH-USD,-0.05,1321.94
2022-12-14 01:55:23.862833+00,ETH-USD,-0.05,1321.94
2022-12-14 02:00:41.571494+00,ETH-USD,-0.05,1321.94
2022-12-14 02:10:24.168567+00,ETH-USD,-0.05,1321.94
2022-12-14 02:15:40.680472+00,ETH-USD,-0.05,1321.94
2022-12-14 02:20:26.15292+00,ETH-USD,0.01,1317.2
2022-12-14 02:30:40.136686+00,ETH-USD,0.01,1317.2
2022-12-14 02:40:24.152511+00,ETH-USD,0.01,1317.2
2022-12-14 02:50:24.354214+00,ETH-USD,0.01,1317.2
2022-12-14 03:00:39.526557+00,ETH-USD,0.01,1317.2
2022-12-14 03:05:26.077537+00,ETH-USD,-0.02,1322.25
2022-12-14 03:15:40.66831+00,ETH-USD,-0.02,1322.25
2022-12-14 03:25:23.844886+00,ETH-USD,-0.02,1322.25
2022-12-14 03:30:40.956382+00,ETH-USD,-0.02,1322.25
2022-12-14 03:40:23.770568+00,ETH-USD,-0.02,1322.25
2022-12-14 03:50:23.770286+00,ETH-USD,-0.02,1322.25
2022-12-14 04:00:40.114697+00,ETH-USD,-0.02,1322.25
2022-12-14 04:05:24.046102+00,ETH-USD,-0.02,1322.25
2022-12-14 04:15:40.413422+00,ETH-USD,-0.02,1322.25
2022-12-14 04:20:24.342314+00,ETH-USD,-0.02,1322.25
2022-12-14 04:30:41.317852+00,ETH-USD,-0.02,1322.25
2022-12-14 04:40:23.543772+00,ETH-USD,-0.02,1322.25
2022-12-14 04:45:41.245029+00,ETH-USD,-0.02,1322.25
2022-12-14 04:55:23.82981+00,ETH-USD,-0.02,1322.25
2022-12-14 05:05:24.039193+00,ETH-USD,-0.02,1322.25
2022-12-14 05:10:24.141117+00,ETH-USD,-0.02,1322.25
2022-12-14 05:20:24.030733+00,ETH-USD,-0.02,1322.25
2022-12-14 05:25:23.834181+00,ETH-USD,-0.02,1322.25
2022-12-14 05:35:24.326093+00,ETH-USD,0,0
2022-12-14 05:40:24.127841+00,ETH-USD,0,0
2022-12-14 05:50:23.96253+00,ETH-USD,0.01,1317.2
2022-12-14 05:55:24.06184+00,ETH-USD,0.01,1317.2
2022-12-14 06:00:41.289732+00,ETH-USD,0.01,1317.2
2022-12-14 06:10:23.762505+00,ETH-USD,0.01,1317.2
2022-12-14 06:20:23.97394+00,ETH-USD,0.01,1317.2
2022-12-14 06:25:24.076583+00,ETH-USD,0.01,1317.2
2022-12-14 06:30:40.69364+00,ETH-USD,0.01,1317.2
2022-12-14 06:35:24.023135+00,ETH-USD,0.01,1317.2
2022-12-14 06:40:24.123647+00,ETH-USD,0.01,1317.2
2022-12-14 06:45:39.788825+00,ETH-USD,0.01,1317.2
2022-12-14 06:50:24.322007+00,ETH-USD,-0.02,1321.95
2022-12-14 07:00:40.358284+00,ETH-USD,-0.02,1321.95
2022-12-14 07:05:24.250394+00,ETH-USD,-0.02,1321.95
2022-12-14 07:15:40.613673+00,ETH-USD,-0.02,1321.95
2022-12-14 07:25:23.813149+00,ETH-USD,-0.02,1321.95
2022-12-14 07:35:23.416866+00,ETH-USD,-0.02,1321.95
2022-12-14 07:40:24.113742+00,ETH-USD,-0.02,1321.95
2022-12-14 07:45:40.381398+00,ETH-USD,-0.02,1321.95
2022-12-14 07:50:24.331234+00,ETH-USD,-0.02,1321.95
2022-12-14 07:55:24.40669+00,ETH-USD,-0.02,1321.95
2022-12-14 08:05:24.013322+00,ETH-USD,-0.02,1321.95
2022-12-14 08:15:40.974855+00,ETH-USD,-0.02,1321.95
2022-12-14 08:20:24.30422+00,ETH-USD,-0.02,1321.95
2022-12-14 08:25:24.03653+00,ETH-USD,-0.02,1321.95
2022-12-14 08:35:23.999461+00,ETH-USD,-0.03,1322.766667
2022-12-14 08:45:39.830473+00,ETH-USD,-0.03,1322.766667
2022-12-14 08:55:24.403977+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:05:25.806878+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:15:40.380125+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:25:23.815918+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:30:40.669708+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:35:25.805097+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:45:41.195835+00,ETH-USD,-0.03,1322.766667
2022-12-14 09:55:23.799658+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:00:25.341959+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:05:24.006088+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:15:41.182138+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:25:24.102057+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:35:23.973416+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:40:24.188875+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:50:23.958067+00,ETH-USD,-0.03,1322.766667
2022-12-14 10:55:23.826173+00,ETH-USD,-0.03,1322.766667
2022-12-14 11:05:24.832277+00,ETH-USD,-0.05,1324.38
2022-12-14 11:15:42.220502+00,ETH-USD,-0.05,1324.38
2022-12-14 11:25:23.781753+00,ETH-USD,-0.05,1324.38
2022-12-14 11:30:23.583347+00,ETH-USD,-0.05,1324.38
2022-12-14 11:35:24.010065+00,ETH-USD,-0.05,1324.38
2022-12-14 11:45:40.371923+00,ETH-USD,-0.05,1324.38
2022-12-14 11:50:24.296492+00,ETH-USD,-0.05,1324.38
2022-12-14 12:00:25.328365+00,ETH-USD,-0.05,1324.38
2022-12-14 12:10:24.083451+00,ETH-USD,-0.05,1324.38
2022-12-14 12:20:24.288589+00,ETH-USD,-0.08,1326.325
