created_at,currency,net asset value,unrealized pnl,realized pnl,balance
2022-12-28 03:15:35.194936+00,,4943.188701,0,-1,4943.188701
2022-12-28 03:25:23.437827+00,,4943.674547,0,-1,4943.674547
2022-12-28 03:30:39.690662+00,,4943.674547,0,-1,4943.674547
2022-12-28 03:35:25.404143+00,,4943.674547,0,-1,4943.674547
2022-12-28 03:45:39.992994+00,,4943.674547,0,-1,4943.674547
2022-12-28 03:50:23.310467+00,,4943.819248,0,-1,4943.819248
2022-12-28 04:00:39.693318+00,,4943.819248,0,-1,4943.819248
2022-12-28 04:10:23.71142+00,,4943.817884,0,-1,4943.817884
2022-12-28 04:15:39.955163+00,,4943.817884,0,-1,4943.817884
2022-12-28 04:20:23.902268+00,,4943.817884,0,-1,4943.817884
2022-12-28 04:30:40.253974+00,,4943.817884,0,-1,4943.817884
2022-12-28 04:40:23.718787+00,,4943.817884,0,-1,4943.817884
2022-12-28 04:50:24.252231+00,,4943.993759,0,-1,4943.993759
2022-12-28 05:00:39.919046+00,,4943.993759,0,-1,4943.993759
2022-12-28 05:10:23.699453+00,,4943.993427,0,-1,4943.993427
2022-12-28 05:20:23.876748+00,,4943.976331,0,-1,4943.976331
2022-12-28 05:25:23.627902+00,,4943.976331,0,-1,4943.976331
2022-12-28 05:30:39.65827+00,,4943.953845,0,-1,4943.953845
2022-12-28 05:40:22.706802+00,,4943.925061,0,-1,4943.925061
2022-12-28 05:45:38.265622+00,,4943.829961,0,-1,4943.829961
2022-12-28 05:55:24.225961+00,,4943.891045,0,-1,4943.891045
2022-12-28 06:00:39.705065+00,,4943.894055,0,-1,4943.894055
2022-12-28 06:10:23.693951+00,,4944.002718,0,-1,4944.002718
2022-12-28 06:20:23.306555+00,,4944.002718,0,-1,4944.002718
2022-12-28 06:25:23.965311+00,,4944.002718,0,-1,4944.002718
2022-12-28 06:30:40.845501+00,,4944.002718,0,-1,4944.002718
2022-12-28 06:40:23.928195+00,,4944.002718,0,-1,4944.002718
2022-12-28 06:50:23.868746+00,,4944.002718,0,-1,4944.002718
2022-12-28 07:00:40.259829+00,,4944.001216,0,-1,4944.001216
2022-12-28 07:10:23.67303+00,,4944.085042,0,-1,4944.085042
2022-12-28 07:15:39.962966+00,,4944.085042,0,-1,4944.085042
2022-12-28 07:25:24.198877+00,,4944.085042,0,-1,4944.085042
2022-12-28 07:35:23.564423+00,,4944.085042,0,-1,4944.085042
2022-12-28 07:45:39.935478+00,,4944.085042,0,-1,4944.085042
2022-12-28 07:55:23.967368+00,,4944.085042,0,-1,4944.085042
2022-12-28 08:05:23.565777+00,,4944.195791,0,-1,4944.195791
2022-12-28 08:15:39.332361+00,,4944.208091,0,-1,4944.208091
2022-12-28 08:20:24.037909+00,,4944.208091,0,-1,4944.208091
2022-12-28 08:25:23.372323+00,,4944.208091,0,-1,4944.208091
2022-12-28 08:35:22.952505+00,,4944.220691,0,-1,4944.220691
2022-12-28 08:45:40.48144+00,,4944.208691,0,-1,4944.208691
2022-12-28 08:55:23.362404+00,,4944.208691,0,-1,4944.208691
2022-12-28 09:00:39.638559+00,,4944.208691,0,-1,4944.208691
2022-12-28 09:05:23.553453+00,,4944.209047,0,-1,4944.209047
2022-12-28 09:15:39.316391+00,,4944.221833,0,-1,4944.221833
2022-12-28 09:20:23.873173+00,,4944.221833,0,-1,4944.221833
2022-12-28 09:30:24.330595+00,,4944.221833,0,-1,4944.221833
2022-12-28 09:35:22.947269+00,,4944.205995,0,-1,4944.205995
2022-12-28 09:45:24.339094+00,,4944.205995,0,-1,4944.205995
2022-12-28 09:50:23.248669+00,,4944.205995,0,-1,4944.205995
2022-12-28 10:00:23.466612+00,,4944.206005,0,-1,4944.206005
2022-12-28 10:05:23.554786+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:10:23.660017+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:20:23.273743+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:30:40.209072+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:40:22.700888+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:45:39.907705+00,,4944.206309,0,-1,4944.206309
2022-12-28 10:55:23.604176+00,,4944.206309,0,-1,4944.206309
2022-12-28 11:00:39.621839+00,,4944.206309,0,-1,4944.206309
2022-12-28 11:10:23.630198+00,,4944.206561,0,-1,4944.206561
2022-12-28 11:20:25.882662+00,,4944.206561,0,-1,4944.206561
2022-12-28 11:25:24.181229+00,,4944.206561,0,-1,4944.206561
2022-12-28 11:30:39.905119+00,,4944.206561,0,-1,4944.206561
2022-12-28 11:40:23.911317+00,,4944.206561,0,-1,4944.206561
2022-12-28 11:50:24.122911+00,,4944.206561,0,-1,4944.206561
2022-12-28 12:00:24.090043+00,,4944.206561,0,-1,4944.206561
2022-12-28 12:10:22.422559+00,,4944.206731,0,-1,4944.206731
2022-12-28 12:15:23.776348+00,,4944.206731,0,-1,4944.206731
2022-12-28 12:20:23.827487+00,,4944.206731,0,-1,4944.206731
2022-12-28 12:30:40.222036+00,,4944.220573,0,-1,4944.220573
2022-12-28 12:40:23.637227+00,,4944.269473,0,-1,4944.269473
2022-12-28 12:50:23.217912+00,,4944.269473,0,-1,4944.269473
2022-12-28 12:55:23.943303+00,,4944.269473,0,-1,4944.269473
2022-12-28 13:05:23.843046+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:15:39.932168+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:20:23.849543+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:25:23.917668+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:35:24.329652+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:45:40.50587+00,,4944.269267,0,-1,4944.269267
2022-12-28 13:50:23.82545+00,,4944.298089,0,-1,4944.298089
2022-12-28 14:00:40.242122+00,,4944.264201,0,-1,4944.264201
2022-12-28 14:05:23.536946+00,,4944.264201,0,-1,4944.264201
2022-12-28 14:15:39.898113+00,,4944.264201,0,-1,4944.264201
2022-12-28 14:25:23.922541+00,,4944.25109,0,-1,4944.25109
2022-12-28 14:35:23.520607+00,,4944.40889,0,-1,4944.40889
2022-12-28 14:40:23.883988+00,,4944.50169,0,-1,4944.50169
2022-12-28 14:50:23.814816+00,,4944.50169,0,-1,4944.50169
2022-12-28 15:00:39.855347+00,,4944.52949,0,-1,4944.52949
2022-12-28 15:10:25.39582+00,,4944.52228,0,-1,4944.52228
2022-12-28 15:20:22.619597+00,,4944.534585,0,-1,4944.534585
2022-12-28 15:25:23.912213+00,,4944.534585,0,-1,4944.534585
2022-12-28 15:35:23.530004+00,,4944.492221,0,-1,4944.492221
2022-12-28 15:40:23.58939+00,,4944.243185,0,-1,4944.243185
2022-12-28 15:45:38.71616+00,,4944.427215,0,-1,4944.427215
2022-12-28 15:55:23.903092+00,,4944.427215,0,-1,4944.427215
2022-12-28 16:00:38.387185+00,,4944.182164,0,-1,4944.182164
2022-12-28 16:10:23.596282+00,,4944.362326,0,-1,4944.362326
2022-12-28 16:20:23.438422+00,,4944.362326,0,-1,4944.362326
2022-12-28 16:25:22.736053+00,,4944.362326,0,-1,4944.362326
2022-12-28 16:35:23.763167+00,,4944.504263,0,-1,4944.504263
2022-12-28 16:45:40.463732+00,,4944.504263,0,-1,4944.504263
2022-12-28 16:55:23.311386+00,,4944.418711,0,-1,4944.418711
2022-12-28 17:00:40.397234+00,,4944.418711,0,-1,4944.418711
2022-12-28 17:05:23.474171+00,,4944.421717,0,-1,4944.421717
2022-12-28 17:15:39.867289+00,,4944.421717,0,-1,4944.421717
2022-12-28 17:25:23.280822+00,,4944.421717,0,-1,4944.421717
2022-12-28 17:35:23.481062+00,,4944.655022,0,-1,4944.655022
2022-12-28 17:45:39.829549+00,,4944.54336,0,-1,4944.54336
2022-12-28 17:50:23.774123+00,,4944.54336,0,-1,4944.54336
2022-12-28 18:00:40.168011+00,,4944.637178,0,-1,4944.637178
2022-12-28 18:10:23.816497+00,,4944.93866,0,-1,4944.93866
2022-12-28 18:15:39.252945+00,,4944.93866,0,-1,4944.93866
2022-12-28 18:20:23.783669+00,,4944.93866,0,-1,4944.93866
2022-12-28 18:25:23.256868+00,,4944.93866,0,-1,4944.93866
2022-12-28 18:35:24.077808+00,,4944.980232,0,-1,4944.980232
2022-12-28 18:45:39.842268+00,,4944.983446,0,-1,4944.983446
2022-12-28 18:55:23.556496+00,,4944.983446,0,-1,4944.983446
2022-12-28 19:00:23.946457+00,,4944.983446,0,-1,4944.983446
2022-12-28 19:05:23.449058+00,,4944.983669,0,-1,4944.983669
2022-12-28 19:15:39.828358+00,,4944.983669,0,-1,4944.983669
2022-12-28 19:20:23.776629+00,,4944.983669,0,-1,4944.983669
2022-12-28 19:30:38.915784+00,,4945.027311,0,-1,4945.027311
2022-12-28 19:40:22.644528+00,,4945.002649,0,-1,4945.002649
2022-12-28 19:45:39.268388+00,,4945.021532,0,-1,4945.021532
2022-12-28 19:50:23.773762+00,,4945.021532,0,-1,4945.021532
2022-12-28 20:00:40.122769+00,,4944.953849,0,-1,4944.953849
2022-12-28 20:10:23.551936+00,,4944.921611,0,-1,4944.921611
2022-12-28 20:20:23.986782+00,,4944.983161,0,-1,4944.983161
2022-12-28 20:25:23.862539+00,,4944.983161,0,-1,4944.983161
2022-12-28 20:35:23.721991+00,,4944.983161,0,-1,4944.983161
2022-12-28 20:45:40.107286+00,,4944.983161,0,-1,4944.983161
2022-12-28 20:55:23.865871+00,,4944.983161,0,-1,4944.983161
2022-12-28 21:05:23.689202+00,,4945.031892,0,-1,4945.031892
2022-12-28 21:15:39.841935+00,,4945.027424,0,-1,4945.027424
2022-12-28 21:25:23.848573+00,,4944.983892,0,-1,4944.983892
2022-12-28 21:35:23.439435+00,,4944.820105,0,-1,4944.820105
2022-12-28 21:40:23.565783+00,,4944.832322,0,-1,4944.832322
2022-12-28 21:50:23.781921+00,,4944.849122,0,-1,4944.849122
2022-12-28 21:55:24.07531+00,,4944.849122,0,-1,4944.849122
2022-12-28 22:05:23.504303+00,,4944.849741,0,-1,4944.849741
2022-12-28 22:15:24.463136+00,,4944.693911,0,-1,4944.693911
2022-12-28 22:20:23.150525+00,,4944.693911,0,-1,4944.693911
2022-12-28 22:30:23.324968+00,,4944.707911,0,-1,4944.707911
2022-12-28 22:35:23.411794+00,,4944.707911,0,-1,4944.707911
2022-12-28 22:45:39.810826+00,,4944.707911,0,-1,4944.707911
2022-12-28 22:55:24.107698+00,,4944.707911,0,-1,4944.707911
2022-12-28 23:05:22.83173+00,,4944.709371,0,-1,4944.709371
2022-12-28 23:10:23.522449+00,,4944.709371,0,-1,4944.709371
2022-12-28 23:20:23.730409+00,,4944.918634,0,-1,4944.918634
2022-12-28 23:30:23.302475+00,,4944.918634,0,-1,4944.918634
2022-12-28 23:40:22.321114+00,,4945.144337,0,-1,4945.144337
2022-12-28 23:45:39.775889+00,,4945.144337,0,-1,4945.144337
2022-12-28 23:55:23.817731+00,,4945.287649,0,-1,4945.287649
2022-12-29 00:05:23.409879+00,,4945.379516,0,-1,4945.379516
2022-12-29 00:15:40.625075+00,,4945.379516,0,-1,4945.379516
2022-12-29 00:20:23.10179+00,,4945.379516,0,-1,4945.379516
2022-12-29 00:30:39.482296+00,,4945.379516,0,-1,4945.379516
2022-12-29 00:40:25.326173+00,,4945.500555,0,-1,4945.500555
2022-12-29 00:50:22.498502+00,,4945.500555,0,-1,4945.500555
2022-12-29 00:55:22.59929+00,,4945.48729,0,-1,4945.48729
2022-12-29 01:00:39.49868+00,,4945.487868,0,-1,4945.487868
2022-12-29 01:05:24.253093+00,,4945.487868,0,-1,4945.487868
2022-12-29 01:15:23.858157+00,,4945.487868,0,-1,4945.487868
2022-12-29 01:20:23.686683+00,,4945.487868,0,-1,4945.487868
2022-12-29 01:30:39.466414+00,,4945.522656,0,-1,4945.522656
2022-12-29 01:35:24.003093+00,,4945.522656,0,-1,4945.522656
2022-12-29 01:45:40.366158+00,,4945.495534,0,-1,4945.495534
2022-12-29 01:50:22.497226+00,,4945.495534,0,-1,4945.495534
2022-12-29 01:55:24.046614+00,,4945.534363,0,-1,4945.534363
2022-12-29 02:05:23.394086+00,,4945.534469,0,-1,4945.534469
2022-12-29 02:15:39.155044+00,,4945.572845,0,-1,4945.572845
2022-12-29 02:20:23.704629+00,,4945.603129,0,-1,4945.603129
2022-12-29 02:30:38.874876+00,,4945.603129,0,-1,4945.603129
2022-12-29 02:40:24.103867+00,,4945.640383,0,-1,4945.640383
2022-12-29 02:50:23.66144+00,,4945.638482,0,-1,4945.638482
2022-12-29 02:55:23.200231+00,,4945.638482,0,-1,4945.638482
2022-12-29 03:05:23.048587+00,,4945.638472,0,-1,4945.638472
2022-12-29 03:15:39.740582+00,,4945.638472,0,-1,4945.638472
2022-12-29 03:25:23.761939+00,,4945.631611,0,-1,4945.631611
2022-12-29 03:35:23.400642+00,,4945.631611,0,-1,4945.631611
2022-12-29 03:40:23.480372+00,,4945.631611,0,-1,4945.631611
2022-12-29 03:45:39.725572+00,,4945.631611,0,-1,4945.631611
2022-12-29 03:55:23.151384+00,,4945.613296,0,-1,4945.613296
2022-12-29 04:00:40.022781+00,,4945.613296,0,-1,4945.613296
2022-12-29 04:05:23.965846+00,,4945.613331,0,-1,4945.613331
2022-12-29 04:15:40.31935+00,,4945.613331,0,-1,4945.613331
2022-12-29 04:25:23.756755+00,,4945.613331,0,-1,4945.613331
2022-12-29 04:30:39.07768+00,,4945.612464,0,-1,4945.612464
2022-12-29 04:40:23.448579+00,,4945.612464,0,-1,4945.612464
2022-12-29 04:45:39.741986+00,,4945.612464,0,-1,4945.612464
2022-12-29 04:55:23.766634+00,,4945.617035,0,-1,4945.617035
2022-12-29 05:00:39.419629+00,,4945.617075,0,-1,4945.617075
2022-12-29 05:05:22.751508+00,,4945.617075,0,-1,4945.617075
2022-12-29 05:15:39.762603+00,,4945.617075,0,-1,4945.617075
2022-12-29 05:25:23.982873+00,,4945.617075,0,-1,4945.617075
2022-12-29 05:30:39.468419+00,,4945.617075,0,-1,4945.617075
2022-12-29 05:40:23.667701+00,,4945.669865,0,-1,4945.669865
2022-12-29 05:45:23.790441+00,,4945.669865,0,-1,4945.669865
2022-12-29 05:55:23.735083+00,,4945.669865,0,-1,4945.669865
2022-12-29 06:05:23.373309+00,,4945.615266,0,-1,4945.615266
2022-12-29 06:10:24.07806+00,,4945.615266,0,-1,4945.615266
2022-12-29 06:15:39.71364+00,,4945.653169,0,-1,4945.653169
2022-12-29 06:25:23.984429+00,,4945.653169,0,-1,4945.653169
2022-12-29 06:35:22.737456+00,,4945.653169,0,-1,4945.653169
2022-12-29 06:40:24.033319+00,,4945.653169,0,-1,4945.653169
2022-12-29 06:50:23.648329+00,,4945.653169,0,-1,4945.653169
2022-12-29 07:00:40.014768+00,,4945.652746,0,-1,4945.652746
2022-12-29 07:05:23.578953+00,,4945.652746,0,-1,4945.652746
2022-12-29 07:15:39.782849+00,,4945.71105,0,-1,4945.71105
2022-12-29 07:20:23.02826+00,,4945.71105,0,-1,4945.71105
2022-12-29 07:25:23.726331+00,,4945.71105,0,-1,4945.71105
2022-12-29 07:35:23.317495+00,,4945.71105,0,-1,4945.71105
2022-12-29 07:40:23.423533+00,,4945.663721,0,-1,4945.663721
2022-12-29 07:50:22.43046+00,,4945.663721,0,-1,4945.663721
2022-12-29 07:55:23.720549+00,,4945.663721,0,-1,4945.663721
2022-12-29 08:05:23.931035+00,,4945.663446,0,-1,4945.663446
2022-12-29 08:10:23.415306+00,,4945.663446,0,-1,4945.663446
2022-12-29 08:20:23.897453+00,,4945.663446,0,-1,4945.663446
2022-12-29 08:30:40.612595+00,,4945.689594,0,-1,4945.689594
2022-12-29 08:35:23.908723+00,,4945.689594,0,-1,4945.689594
2022-12-29 08:45:38.49196+00,,4945.762168,0,-1,4945.762168
2022-12-29 08:50:23.630508+00,,4945.762168,0,-1,4945.762168
2022-12-29 09:00:39.993056+00,,4945.734233,0,-1,4945.734233
2022-12-29 09:05:23.909462+00,,4945.734233,0,-1,4945.734233
2022-12-29 09:15:41.15681+00,,4945.701053,0,-1,4945.701053
2022-12-29 09:25:23.707521+00,,4945.527218,0,-1,4945.527218
2022-12-29 09:35:23.312206+00,,4945.644422,0,-1,4945.644422
2022-12-29 09:45:39.929592+00,,4945.644422,0,-1,4945.644422
2022-12-29 09:50:24.101005+00,,4945.559058,0,-1,4945.559058
2022-12-29 10:00:39.410871+00,,4945.559726,0,-1,4945.559726
2022-12-29 10:10:22.81626+00,,4945.559726,0,-1,4945.559726
2022-12-29 10:20:23.009737+00,,4945.559726,0,-1,4945.559726
2022-12-29 10:30:40.604977+00,,4945.680781,0,-1,4945.680781
2022-12-29 10:40:23.423516+00,,4945.680781,0,-1,4945.680781
2022-12-29 10:50:23.622143+00,,4945.680781,0,-1,4945.680781
2022-12-29 10:55:23.699795+00,,4945.600877,0,-1,4945.600877
2022-12-29 11:00:39.370446+00,,4945.600877,0,-1,4945.600877
2022-12-29 11:05:23.891006+00,,4945.602319,0,-1,4945.602319
2022-12-29 11:15:39.683911+00,,4945.497373,0,-1,4945.497373
2022-12-29 11:20:24.237509+00,,4945.497373,0,-1,4945.497373
2022-12-29 11:30:39.969532+00,,4945.497373,0,-1,4945.497373
2022-12-29 11:35:23.890851+00,,4945.636552,0,-1,4945.636552
2022-12-29 11:40:24.247643+00,,4945.636552,0,-1,4945.636552
2022-12-29 11:50:23.606246+00,,4945.636552,0,-1,4945.636552
2022-12-29 11:55:22.482993+00,,4945.636552,0,-1,4945.636552
2022-12-29 12:05:22.699175+00,,4945.638907,0,-1,4945.638907
2022-12-29 12:10:23.611798+00,,4945.49435,0,-1,4945.49435
2022-12-29 12:15:40.512291+00,,4945.617034,0,-1,4945.617034
2022-12-29 12:25:22.739969+00,,4945.617034,0,-1,4945.617034
2022-12-29 12:30:40.594762+00,,4945.726968,0,-1,4945.726968
2022-12-29 12:35:23.875564+00,,4945.726968,0,-1,4945.726968
2022-12-29 12:45:39.672277+00,,4945.726968,0,-1,4945.726968
2022-12-29 12:50:23.944357+00,,4945.726968,0,-1,4945.726968
2022-12-29 12:55:23.705625+00,,4945.726968,0,-1,4945.726968
2022-12-29 13:00:39.96708+00,,4945.728435,0,-1,4945.728435
2022-12-29 13:10:23.393266+00,,4945.728435,0,-1,4945.728435
2022-12-29 13:15:39.659177+00,,4945.728435,0,-1,4945.728435
2022-12-29 13:25:23.712155+00,,4945.529796,0,-1,4945.529796
2022-12-29 13:30:38.742168+00,,4945.603518,0,-1,4945.603518
2022-12-29 13:40:23.989739+00,,4945.455155,0,-1,4945.455155
2022-12-29 13:50:23.569004+00,,4945.294854,0,-1,4945.294854
2022-12-29 14:00:40.564802+00,,4945.459284,0,-1,4945.459284
2022-12-29 14:05:22.687003+00,,4945.632693,0,-1,4945.632693
2022-12-29 14:10:22.794925+00,,4945.632693,0,-1,4945.632693
2022-12-29 14:15:40.243742+00,,4945.632693,0,-1,4945.632693
2022-12-29 14:25:23.667448+00,,4945.422954,0,-1,4945.422954
2022-12-29 14:35:23.5023+00,,4945.476754,0,-1,4945.476754
2022-12-29 14:45:39.886899+00,,4945.200394,0,-1,4945.200394
2022-12-29 14:50:23.567878+00,,4945.200394,0,-1,4945.200394
2022-12-29 15:00:24.365383+00,,4945.374402,0,-1,4945.374402
2022-12-29 15:10:23.357921+00,,4945.1431,0,-1,4945.1431
2022-12-29 15:15:39.089172+00,,4945.1431,0,-1,4945.1431
2022-12-29 15:25:23.668335+00,,4945.1431,0,-1,4945.1431
2022-12-29 15:35:23.256335+00,,4945.408264,0,-1,4945.408264
2022-12-29 15:40:23.001471+00,,4945.408264,0,-1,4945.408264
2022-12-29 15:45:40.238744+00,,4945.408264,0,-1,4945.408264
2022-12-29 15:55:23.662422+00,,4945.629973,0,-1,4945.629973
2022-12-29 16:05:23.270433+00,,4945.626069,0,-1,4945.626069
2022-12-29 16:10:25.168783+00,,4945.843715,0,-1,4945.843715
2022-12-29 16:20:23.614459+00,,4945.843715,0,-1,4945.843715
2022-12-29 16:30:39.946611+00,,4945.843715,0,-1,4945.843715
2022-12-29 16:40:23.95814+00,,4945.548448,0,-1,4945.548448
2022-12-29 16:50:23.555791+00,,4945.548448,0,-1,4945.548448
2022-12-29 17:00:39.947972+00,,4945.548448,0,-1,4945.548448
2022-12-29 17:05:23.856299+00,,4945.547451,0,-1,4945.547451
2022-12-29 17:15:40.201291+00,,4945.743467,0,-1,4945.743467
2022-12-29 17:20:23.788979+00,,4945.743467,0,-1,4945.743467
2022-12-29 17:30:39.931064+00,,4945.743467,0,-1,4945.743467
2022-12-29 17:40:23.350719+00,,4946.357511,0,-1,4946.357511
2022-12-29 17:45:23.461528+00,,4946.371569,0,-1,4946.371569
2022-12-29 17:50:24.123961+00,,4946.371569,0,-1,4946.371569
2022-12-29 17:55:23.646324+00,,4946.371569,0,-1,4946.371569
2022-12-29 18:05:23.85465+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:15:40.214954+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:20:23.638613+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:25:23.305136+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:35:22.622304+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:40:25.755642+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:50:23.548661+00,,4946.359131,0,-1,4946.359131
2022-12-29 18:55:23.653131+00,,4946.359131,0,-1,4946.359131
2022-12-29 19:05:23.225233+00,,4946.384647,0,-1,4946.384647
2022-12-29 19:10:24.050121+00,,4946.384647,0,-1,4946.384647
2022-12-29 19:15:40.475999+00,,4946.384647,0,-1,4946.384647
2022-12-29 19:25:23.257897+00,,4946.446164,0,-1,4946.446164
2022-12-29 19:30:39.905591+00,,4946.446164,0,-1,4946.446164
2022-12-29 19:40:23.312862+00,,4946.446164,0,-1,4946.446164
2022-12-29 19:50:23.550658+00,,4946.446164,0,-1,4946.446164
2022-12-29 20:00:39.323583+00,,4946.472982,0,-1,4946.472982
2022-12-29 20:05:23.226885+00,,4946.472982,0,-1,4946.472982
2022-12-29 20:15:39.603568+00,,4946.456047,0,-1,4946.456047
2022-12-29 20:20:24.383357+00,,4946.456047,0,-1,4946.456047
2022-12-29 20:25:24.471097+00,,4946.441046,0,-1,4946.441046
2022-12-29 20:35:24.090449+00,,4946.453471,0,-1,4946.453471
2022-12-29 20:45:38.388057+00,,4946.441776,0,-1,4946.441776
2022-12-29 20:50:22.940862+00,,4946.487578,0,-1,4946.487578
2022-12-29 21:00:39.897585+00,,4946.526211,0,-1,4946.526211
2022-12-29 21:10:22.688287+00,,4946.526211,0,-1,4946.526211
2022-12-29 21:15:40.166052+00,,4946.526211,0,-1,4946.526211
2022-12-29 21:25:23.586116+00,,4946.471031,0,-1,4946.471031
2022-12-29 21:30:39.890101+00,,4946.471031,0,-1,4946.471031
2022-12-29 21:35:23.20659+00,,4946.471031,0,-1,4946.471031
2022-12-29 21:45:40.151533+00,,4946.508851,0,-1,4946.508851
2022-12-29 21:55:23.009674+00,,4946.508851,0,-1,4946.508851
2022-12-29 22:00:39.851778+00,,4946.462971,0,-1,4946.462971
2022-12-29 22:10:23.311026+00,,4946.463882,0,-1,4946.463882
2022-12-29 22:15:40.176207+00,,4946.463882,0,-1,4946.463882
2022-12-29 22:25:23.591518+00,,4946.515749,0,-1,4946.515749
2022-12-29 22:30:39.862545+00,,4946.515749,0,-1,4946.515749
2022-12-29 22:35:22.606404+00,,4946.515749,0,-1,4946.515749
2022-12-29 22:40:23.89477+00,,4946.559686,0,-1,4946.559686
2022-12-29 22:50:23.493883+00,,4946.595856,0,-1,4946.595856
2022-12-29 22:55:24.184755+00,,4946.595856,0,-1,4946.595856
2022-12-29 23:05:24.014613+00,,4946.595474,0,-1,4946.595474
2022-12-29 23:10:23.90023+00,,4946.595474,0,-1,4946.595474
2022-12-29 23:20:23.477896+00,,4946.563523,0,-1,4946.563523
2022-12-29 23:30:40.704527+00,,4946.563523,0,-1,4946.563523
2022-12-29 23:35:23.432173+00,,4946.532459,0,-1,4946.532459
2022-12-29 23:40:28.051499+00,,4946.532459,0,-1,4946.532459
2022-12-29 23:50:23.472748+00,,4946.573097,0,-1,4946.573097
2022-12-30 00:00:41.021103+00,,4946.573097,0,-1,4946.573097
2022-12-30 00:10:22.726793+00,,4946.610839,0,-1,4946.610839
2022-12-30 00:20:22.27211+00,,4946.610839,0,-1,4946.610839
2022-12-30 00:25:23.545137+00,,4946.610839,0,-1,4946.610839
2022-12-30 00:30:39.828166+00,,4946.610839,0,-1,4946.610839
2022-12-30 00:35:23.766264+00,,4946.610839,0,-1,4946.610839
2022-12-30 00:40:23.872391+00,,4946.570081,0,-1,4946.570081
2022-12-30 00:50:23.459419+00,,4946.570081,0,-1,4946.570081
2022-12-30 00:55:23.832684+00,,4946.621428,0,-1,4946.621428
2022-12-30 01:05:23.986939+00,,4946.621257,0,-1,4946.621257
2022-12-30 01:10:23.249831+00,,4946.621257,0,-1,4946.621257
2022-12-30 01:15:39.522188+00,,4946.621257,0,-1,4946.621257
2022-12-30 01:25:23.547548+00,,4946.621257,0,-1,4946.621257
2022-12-30 01:35:23.166502+00,,4946.668652,0,-1,4946.668652
2022-12-30 01:40:23.851787+00,,4946.724258,0,-1,4946.724258
2022-12-30 01:50:23.461665+00,,4946.724258,0,-1,4946.724258
2022-12-30 01:55:23.550887+00,,4946.724258,0,-1,4946.724258
2022-12-30 02:05:23.417899+00,,4946.724238,0,-1,4946.724238
2022-12-30 02:10:22.630386+00,,4946.724238,0,-1,4946.724238
2022-12-30 02:20:24.636152+00,,4946.724238,0,-1,4946.724238
2022-12-30 02:30:39.460986+00,,4946.736764,0,-1,4946.736764
2022-12-30 02:35:23.735414+00,,4946.736764,0,-1,4946.736764
2022-12-30 02:45:23.347101+00,,4946.70817,0,-1,4946.70817
2022-12-30 02:50:23.47121+00,,4946.70817,0,-1,4946.70817
2022-12-30 03:00:38.635567+00,,4946.739785,0,-1,4946.739785
2022-12-30 03:10:23.462074+00,,4946.76843,0,-1,4946.76843
2022-12-30 03:20:23.719488+00,,4946.76843,0,-1,4946.76843
2022-12-30 03:25:23.53949+00,,4946.740185,0,-1,4946.740185
